REGULATOR	TARGET
YHR084W	YPR108W-A
YHR084W	YPR111W
YHR084W	YPR114W
YHR084W	YPR115W
YHR084W	YPR118W
YHR084W	YPR119W
YHR084W	YPR120C
YHR084W	YPR122W
YHR084W	YPR124W
YHR084W	YPR127W
YHR084W	YPR134W
YHR084W	YPR135W
YHR084W	YPR138C
YHR084W	YPR139C
YHR084W	YPR141C
YHR084W	YPR142C
YHR084W	YPR143W
YHR084W	YPR144C
YHR084W	YPR145W
YHR084W	YPR148C
YHR084W	YPR149W
YHR084W	YPR155C
YHR084W	YPR156C
YHR084W	YPR157W
YHR084W	YPR158W
YHR084W	YPR158W-A
YHR084W	YPR158W-B
YHR084W	YPR159C-A
YHR084W	YPR159W
YHR084W	YPR164W
YHR084W	YPR165W
YHR084W	YPR169W
YHR084W	YPR171W
YHR084W	YPR172W
YHR084W	YPR184W
YHR084W	YPR192W
YHR084W	YPR196W
YHR084W	YPR202W
YHR084W	YPR203W
YHR206W	YAL003W
YHR206W	YAL005C
YHR206W	YAL038W
YHR206W	YAL062W
YHR206W	YAL063C
YHR206W	YAL064W
YHR206W	YAR047C
YHR206W	YAR050W
YHR206W	YBL026W
YHR206W	YBL029C-A
YHR206W	YBL029W
YHR206W	YBL030C
YHR206W	YBL032W
YHR206W	YBL033C
YHR206W	YBL071W-A
YHR206W	YBL099W
YHR206W	YBR015C
YHR206W	YBR016W
YHR206W	YBR032W
YHR206W	YBR033W
YHR206W	YBR051W
YHR206W	YBR053C
YHR206W	YBR054W
YHR206W	YBR066C
YHR206W	YBR068C
YHR206W	YBR077C
YHR206W	YBR078W
YHR206W	YBR083W
YHR206W	YBR085C-A
YHR206W	YBR157C
YHR206W	YBR158W
YHR206W	YBR169C
YHR206W	YBR202W
YHR206W	YBR243C
YHR206W	YBR244W
YHR206W	YBR254C
YHR206W	YCL024W
YHR206W	YCL025C
YHR206W	YCR007C
YHR206W	YCR011C
YHR206W	YCR012W
YHR206W	YCR018C-A
YHR206W	YCR019W
YHR206W	YCR021C
YHR206W	YCR022C
YHR206W	YCR024C-A
YHR206W	YCR027C
YHR206W	YCR073C
YHR206W	YCR073W-A
YHR206W	YCR098C
YHR206W	YDL003W
YHR206W	YDL006W
YHR206W	YDL020C
YHR206W	YDL024C
YHR206W	YDL030W
YHR206W	YDL031W
YHR206W	YDL036C
YHR206W	YDL037C
YHR206W	YDL049C
YHR206W	YDL055C
YHR206W	YDL075W
YHR206W	YDL076C
YHR206W	YDL127W
YHR206W	YDL136W
YHR206W	YDL137W
YHR206W	YDL182W
YHR206W	YDR006C
YHR206W	YDR007W
YHR206W	YDR011W
YHR206W	YDR043C
YHR206W	YDR044W
YHR206W	YDR046C
YHR206W	YDR047W
YHR206W	YDR074W
YHR206W	YDR077W
YHR206W	YDR154C
YHR206W	YDR155C
YHR206W	YDR156W
YHR206W	YDR157W
YHR206W	YDR158W
YHR206W	YDR171W
YHR206W	YDR186C
YHR206W	YDR188W
YHR206W	YDR259C
YHR206W	YDR308C
YHR206W	YDR309C
YHR206W	YDR343C
YHR206W	YDR357C
YHR206W	YDR358W
YHR206W	YDR406W
YHR206W	YDR441C
YHR206W	YDR442W
YHR206W	YDR447C
YHR206W	YDR448W
YHR206W	YDR453C
YHR206W	YDR508C
YHR206W	YDR510W
YHR206W	YDR524C-B
YHR206W	YDR525W
YHR206W	YDR525W-A
YHR206W	YDR526C
YHR206W	YDR527W
YHR206W	YDR528W
YHR206W	YDR536W
YHR206W	YEL007W
YHR206W	YEL017C-A
YHR206W	YEL017W
YHR206W	YEL040W
YHR206W	YEL044W
YHR206W	YEL045C
YHR206W	YEL046C
YHR206W	YEL054C
YHR206W	YER001W
YHR206W	YER010C
YHR206W	YER011W
YHR206W	YER012W
YHR206W	YER053C-A
YHR206W	YER056C
YHR206W	YER056C-A
YHR206W	YER062C
YHR206W	YER063W
YHR206W	YER075C
YHR206W	YER078C
YHR206W	YER079W
YHR206W	YER088C
YHR206W	YER091C
YHR206W	YER092W
YHR206W	YER114C
YHR206W	YER149C
YHR206W	YER150W
YHR206W	YER152C
YHR206W	YER153C
YHR206W	YER154W
YHR206W	YER158C
YHR206W	YER177W
YHR206W	YFL014W
YHR206W	YFL016C
YHR206W	YFL021W
YHR206W	YFL022C
YHR206W	YFL039C
YHR206W	YFL051C
YHR206W	YFL053W
YHR206W	YFL054C
YHR206W	YFR016C
YHR206W	YFR017C
YHR206W	YFR024C
YHR206W	YFR024C-A
YHR206W	YFR053C
YHR206W	YGL002W
YHR206W	YGL007W
YHR206W	YGL008C
YHR206W	YGL022W
YHR206W	YGL038C
YHR206W	YGL055W
YHR206W	YGL056C
YHR206W	YGL125W
YHR206W	YGL145W
YHR206W	YGL146C
YHR206W	YGL158W
YHR206W	YGL162W
YHR206W	YGL205W
YHR206W	YGL206C
YHR206W	YGL226C-A
YHR206W	YGL226W
YHR206W	YGL228W
YHR206W	YGR014W
YHR206W	YGR015C
YHR206W	YGR016W
YHR206W	YGR023W
YHR206W	YGR027C
YHR206W	YGR027W-A
YHR206W	YGR027W-B
YHR206W	YGR033C
YHR206W	YGR034W
YHR206W	YGR043C
YHR206W	YGR050C
YHR206W	YGR052W
YHR206W	YGR060W
YHR206W	YGR067C
YHR206W	YGR086C
YHR206W	YGR088W
YHR206W	YGR106C
YHR206W	YGR107W
YHR206W	YGR108W
YHR206W	YGR138C
YHR206W	YGR140W
YHR206W	YGR143W
YHR206W	YGR161C
YHR206W	YGR180C
YHR206W	YGR192C
YHR206W	YGR209C
YHR206W	YGR210C
YHR206W	YGR211W
YHR206W	YGR248W
YHR206W	YGR249W
YHR206W	YGR279C
YHR206W	YGR280C
YHR206W	YGR281W
YHR206W	YHL007C
YHR206W	YHL012W
YHR206W	YHL013C
YHR206W	YHL028W
YHR206W	YHL029C
YHR206W	YHR001W-A
YHR206W	YHR002W
YHR206W	YHR004C
YHR206W	YHR007C
YHR206W	YHR008C
YHR206W	YHR010W
YHR206W	YHR019C
YHR206W	YHR020W
YHR206W	YHR030C
YHR206W	YHR123W
YHR206W	YHR138C
YHR206W	YHR177W
YHR206W	YIL011W
YHR206W	YIL013C
YHR206W	YIL040W
YHR206W	YIL041W
YHR206W	YIL047C
YHR206W	YIL050W
YHR206W	YIL051C
YHR206W	YIL064W
YHR206W	YIL065C
YHR206W	YIL098C
YHR206W	YIL099W
YHR206W	YIL100W
YHR206W	YIL101C
YHR206W	YIL113W
YHR206W	YIL114C
YHR206W	YIL118W
YHR206W	YIL119C
YHR206W	YIL139C
YHR206W	YIL170W
YHR206W	YIL171W
YHR206W	YIL172C
YHR206W	YIR018C-A
YHR206W	YIR018W
YHR206W	YIR019C
YHR206W	YIR020C
YHR206W	YIR031C
YHR206W	YIR034C
YHR206W	YJL029C
YHR206W	YJL048C
YHR206W	YJL079C
YHR206W	YJL100W
YHR206W	YJL101C
YHR206W	YJL105W
YHR206W	YJL106W
YHR206W	YJL107C
YHR206W	YJL113W
YHR206W	YJL115W
YHR206W	YJL116C
YHR206W	YJL134W
YHR206W	YJL136C
YHR206W	YJL148W
YHR206W	YJL156C
YHR206W	YJL158C
YHR206W	YJL219W
YHR206W	YJL221C
YHR206W	YJR045C
YHR206W	YJR046W
YHR206W	YJR077C
YHR206W	YJR078W
YHR206W	YJR079W
YHR206W	YJR104C
YHR206W	YJR105W
YHR206W	YJR113C
YHR206W	YJR115W
YHR206W	YJR127C
YHR206W	YJR144W
YHR206W	YJR147W
YHR206W	YJR148W
YHR206W	YKL007W
YHR206W	YKL008C
YHR206W	YKL032C
YHR206W	YKL035W
YHR206W	YKL037W
YHR206W	YKL043W
YHR206W	YKL044W
YHR206W	YKL045W
YHR206W	YKL062W
YHR206W	YKL063C
YHR206W	YKL066W
YHR206W	YKL086W
YHR206W	YKL087C
YHR206W	YKL096C-B
YHR206W	YKL096W-A
YHR206W	YKL097C
YHR206W	YKL109W
YHR206W	YKL110C
YHR206W	YKL127W
YHR206W	YKL128C
YHR206W	YKL142W
YHR206W	YKL143W
YHR206W	YKL146W
YHR206W	YKL148C
YHR206W	YKL163W
YHR206W	YKL164C
YHR206W	YKL180W
YHR206W	YKR011C
YHR206W	YKR013W
YHR206W	YKR038C
YHR206W	YKR039W
YHR206W	YKR040C
YHR206W	YKR041W
YHR206W	YKR042W
YHR206W	YKR043C
YHR206W	YKR044W
YHR206W	YKR045C
YHR206W	YKR052C
YHR206W	YKR066C
YHR206W	YKR067W
YHR206W	YKR068C
YHR206W	YKR069W
YHR206W	YKR075C
YHR206W	YKR092C
YHR206W	YKR093W
YHR206W	YKR094C
YHR206W	YKR095W
YHR206W	YKR096W
YHR206W	YKR097W
YHR206W	YLL012W
YHR206W	YLL013C
YHR206W	YLL016W
YHR206W	YLL017W
YHR206W	YLL018C
YHR206W	YLL018C-A
YHR206W	YLL019C
YHR206W	YLL020C
YHR206W	YLL027W
YHR206W	YLL028W
YHR206W	YLR020C
YHR206W	YLR021W
YHR206W	YLR035C-A
YHR206W	YLR037C
YHR206W	YLR084C
YHR206W	YLR108C
YHR206W	YLR109W
YHR206W	YLR110C
YHR206W	YLR111W
YHR206W	YLR112W
YHR206W	YLR113W
YHR206W	YLR120C
YHR206W	YLR121C
YHR206W	YLR205C
YHR206W	YLR213C
YHR206W	YLR214W
YHR206W	YLR220W
YHR206W	YLR253W
YHR206W	YLR257W
YHR206W	YLR258W
YHR206W	YLR294C
YHR206W	YLR295C
YHR206W	YLR296W
YHR206W	YLR297W
YHR206W	YLR300W
YHR206W	YLR301W
YHR206W	YLR304C
YHR206W	YLR327C
YHR206W	YLR328W
YHR206W	YLR342W
YHR206W	YLR397C
YHR206W	YLR406C
YHR206W	YLR412W
YHR206W	YLR413W
YHR206W	YLR414C
YHR206W	YLR438C-A
YHR206W	YLR439W
YHR206W	YLR440C
YHR206W	YLR462W
YHR206W	YLR467W
YHR206W	YML006C
YHR206W	YML007C-A
YHR206W	YML007W
YHR206W	YML008C
YHR206W	YML028W
YHR206W	YML029W
YHR206W	YML052W
YHR206W	YML053C
YHR206W	YML063W
YHR206W	YML064C
YHR206W	YML073C
YHR206W	YML088W
YHR206W	YML089C
YHR206W	YML091C
YHR206W	YML101C
YHR206W	YML111W
YHR206W	YML121W
YHR206W	YMR006C
YHR206W	YMR008C
YHR206W	YMR014W
YHR206W	YMR016C
YHR206W	YMR017W
YHR206W	YMR018W
YHR206W	YMR019W
YHR206W	YMR037C
YHR206W	YMR041C
YHR206W	YMR042W
YHR206W	YMR056C
YHR206W	YMR070W
YHR206W	YMR071C
YHR206W	YMR072W
YHR206W	YMR076C
YHR206W	YMR083W
YHR206W	YMR102C
YHR206W	YMR121C
YHR206W	YMR122W-A
YHR206W	YMR134W
YHR206W	YMR135C
YHR206W	YMR135W-A
YHR206W	YMR136W
YHR206W	YMR137C
YHR206W	YMR138W
YHR206W	YMR145C
YHR206W	YMR165C
YHR206W	YMR171C
YHR206W	YMR172C-A
YHR206W	YMR172W
YHR206W	YMR173W
YHR206W	YMR173W-A
YHR206W	YMR195W
YHR206W	YMR199W
YHR206W	YMR251W
YHR206W	YMR251W-A
YHR206W	YMR252C
YHR206W	YMR261C
YHR206W	YMR304C-A
YHR206W	YMR305C
YHR206W	YMR306W
YHR206W	YMR307W
YHR206W	YMR317W
YHR206W	YMR319C
YHR206W	YNL006W
YHR206W	YNL007C
YHR206W	YNL012W
YHR206W	YNL014W
YHR206W	YNL015W
YHR206W	YNL030W
YHR206W	YNL031C
YHR206W	YNL071W
YHR206W	YNL087W
YHR206W	YNL092W
YHR206W	YNL098C
YHR206W	YNL144C
YHR206W	YNL145W
YHR206W	YNL146W
YHR206W	YNL170W
YHR206W	YNL172W
YHR206W	YNL173C
YHR206W	YNL178W
YHR206W	YNL192W
YHR206W	YNL234W
YHR206W	YNL235C
YHR206W	YNL241C
YHR206W	YNL282W
YHR206W	YNL283C
YHR206W	YNL289W
YHR206W	YNR001C
YHR206W	YNR013C
YHR206W	YNR014W
YHR206W	YNR017W
YHR206W	YNR018W
YHR206W	YOL007C
YHR206W	YOL011W
YHR206W	YOL014W
YHR206W	YOL030W
YHR206W	YOL031C
YHR206W	YOL039W
YHR206W	YOL040C
YHR206W	YOL048C
YHR206W	YOL049W
YHR206W	YOL050C
YHR206W	YOL052C-A
YHR206W	YOL058W
YHR206W	YOL059W
YHR206W	YOL060C
YHR206W	YOL081W
YHR206W	YOL084W
YHR206W	YOL095C
YHR206W	YOL109W
YHR206W	YOL125W
YHR206W	YOL126C
YHR206W	YOL136C
YHR206W	YOL154W
YHR206W	YOL155C
YHR206W	YOL156W
YHR206W	YOL157C
YHR206W	YOR029W
YHR206W	YOR032C
YHR206W	YOR062C
YHR206W	YOR063W
YHR206W	YOR070C
YHR206W	YOR071C
YHR206W	YOR095C
YHR206W	YOR107W
YHR206W	YOR136W
YHR206W	YOR138C
YHR206W	YOR140W
YHR206W	YOR207C
YHR206W	YOR208W
YHR206W	YOR226C
YHR206W	YOR227W
YHR206W	YOR246C
YHR206W	YOR247W
YHR206W	YOR273C
YHR206W	YOR274W
YHR206W	YOR275C
YHR206W	YOR276W
YHR206W	YOR292C
YHR206W	YOR293W
YHR206W	YOR312C
YHR206W	YOR313C
YHR206W	YOR314W
YHR206W	YOR315W
YHR206W	YOR342C
YHR206W	YOR343C-A
YHR206W	YOR343C-B
YHR206W	YOR343W-A
YHR206W	YOR343W-B
YHR206W	YOR344C
YHR206W	YOR348C
YHR206W	YOR349W
YHR206W	YPL016W
YHR206W	YPL017C
YHR206W	YPL019C
YHR206W	YPL023C
YHR206W	YPL024W
YHR206W	YPL025C
YHR206W	YPL026C
YHR206W	YPL041C
YHR206W	YPL056C
YHR206W	YPL061W
YHR206W	YPL066W
YHR206W	YPL067C
YHR206W	YPL081W
YHR206W	YPL082C
YHR206W	YPL090C
YHR206W	YPL111W
YHR206W	YPL128C
YHR206W	YPL135W
YHR206W	YPL137C
YHR206W	YPL202C
YHR206W	YPL221W
YHR206W	YPL230W
YHR206W	YPL250C
YHR206W	YPL255W
YHR206W	YPL256C
YHR206W	YPR004C
YHR206W	YPR005C
YHR206W	YPR008W
YHR206W	YPR009W
YHR206W	YPR010C
YHR206W	YPR013C
YHR206W	YPR015C
YHR206W	YPR063C
YHR206W	YPR064W
YHR206W	YPR065W
YHR206W	YPR148C
YHR206W	YPR149W
YHR206W	YPR151C
YHR206W	YPR156C
YHR206W	YPR157W
YHR206W	YPR158C-C
YHR206W	YPR158C-D
YHR206W	YPR159C-A
YHR206W	YPR159W
YHR206W	YPR160W
YHR206W	YPR161C
YHR206W	YPR192W
YIR018W	Q0050
YIR018W	Q0075
YIR018W	Q0115
YIR018W	Q0120
YIR018W	YAL044C
YIR018W	YAL053W
YIR018W	YAL054C
YIR018W	YAL060W
YIR018W	YAR007C
YIR018W	YAR009C
YIR018W	YAR014C
YIR018W	YAR015W
YIR018W	YAR029W
YIR018W	YAR047C
YIR018W	YAR050W
YIR018W	YAR066W
YIR018W	YBL005W-A
YIR018W	YBL043W
YIR018W	YBL048W
YIR018W	YBL075C
YIR018W	YBL098W
YIR018W	YBL107C
YIR018W	YBL108C-A
YIR018W	YBL109W
YIR018W	YBL111C
YIR018W	YBL112C
YIR018W	YBL113C
YIR018W	YBR006W
YIR018W	YBR007C
YIR018W	YBR036C
YIR018W	YBR037C
YIR018W	YBR038W
YIR018W	YBR047W
YIR018W	YBR054W
YIR018W	YBR057C
YIR018W	YBR072W
YIR018W	YBR092C
YIR018W	YBR101C
YIR018W	YBR102C
YIR018W	YBR116C
YIR018W	YBR117C
YIR018W	YBR118W
YIR018W	YBR139W
YIR018W	YBR196C
YIR018W	YBR200W
YIR018W	YBR202W
YIR018W	YBR203W
YIR018W	YBR208C
YIR018W	YBR241C
YIR018W	YCL032W
YIR018W	YCL033C
YIR018W	YCL036W
YIR018W	YCL037C
YIR018W	YCL045C
YIR018W	YCL046W
YIR018W	YCL065W
YIR018W	YCL066W
YIR018W	YCL067C
YIR018W	YCL068C
YIR018W	YCL074W
YIR018W	YCL075W
YIR018W	YCR005C
YIR018W	YCR021C
YIR018W	YCR022C
YIR018W	YCR031C
YIR018W	YCR032W
YIR018W	YCR039C
YIR018W	YCR040W
YIR018W	YCR041W
YIR018W	YCR042C
YIR018W	YCR089W
YIR018W	YCR104W
YIR018W	YCR105W
YIR018W	YCR106W
YIR018W	YCR107W
YIR018W	YDL021W
YIR018W	YDL039C
YIR018W	YDL060W
YIR018W	YDL075W
YIR018W	YDL076C
YIR018W	YDL082W
YIR018W	YDL083C
YIR018W	YDL114W
YIR018W	YDL115C
YIR018W	YDL141W
YIR018W	YDL155W
YIR018W	YDL156W
YIR018W	YDL159W
YIR018W	YDL160C
YIR018W	YDL192W
YIR018W	YDL223C
YIR018W	YDL224C
YIR018W	YDR030C
YIR018W	YDR031W
YIR018W	YDR032C
YIR018W	YDR033W
YIR018W	YDR146C
YIR018W	YDR161W
YIR018W	YDR168W
YIR018W	YDR204W
YIR018W	YDR227W
YIR018W	YDR245W
YIR018W	YDR251W
YIR018W	YDR252W
YIR018W	YDR263C
YIR018W	YDR271C
YIR018W	YDR272W
YIR018W	YDR286C
YIR018W	YDR287W
YIR018W	YDR300C
YIR018W	YDR301W
YIR018W	YDR314C
YIR018W	YDR324C
YIR018W	YDR325W
YIR018W	YDR354W
YIR018W	YDR367W
YIR018W	YDR370C
YIR018W	YDR371W
YIR018W	YDR372C
YIR018W	YDR373W
YIR018W	YDR377W
YIR018W	YDR384C
YIR018W	YDR423C
YIR018W	YDR434W
YIR018W	YDR442W
YIR018W	YDR449C
YIR018W	YDR450W
YIR018W	YDR461W
YIR018W	YDR465C
YIR018W	YDR470C
YIR018W	YDR533C
YIR018W	YDR542W
YIR018W	YDR543C
YIR018W	YDR544C
YIR018W	YDR545W
YIR018W	YEL007W
YIR018W	YEL054C
YIR018W	YEL074W
YIR018W	YEL075C
YIR018W	YEL076C
YIR018W	YEL076C-A
YIR018W	YER065C
YIR018W	YER066W
YIR018W	YER073W
YIR018W	YER075C
YIR018W	YER094C
YIR018W	YER095W
YIR018W	YER096W
YIR018W	YER116C
YIR018W	YER117W
YIR018W	YER124C
YIR018W	YER139C
YIR018W	YER140W
YIR018W	YER142C
YIR018W	YER162C
YIR018W	YER174C
YIR018W	YER180C
YIR018W	YER183C
YIR018W	YER188C-A
YIR018W	YER189W
YIR018W	YER190W
YIR018W	YFL014W
YIR018W	YFL020C
YIR018W	YFL021W
YIR018W	YFL022C
YIR018W	YFL024C
YIR018W	YFL045C
YIR018W	YFL059W
YIR018W	YFL060C
YIR018W	YFL062W
YIR018W	YFL063W
YIR018W	YFL064C
YIR018W	YFL065C
YIR018W	YFR022W
YIR018W	YFR023W
YIR018W	YFR032C
YIR018W	YGL028C
YIR018W	YGL093W
YIR018W	YGL094C
YIR018W	YGL103W
YIR018W	YGL104C
YIR018W	YGL108C
YIR018W	YGL115W
YIR018W	YGL116W
YIR018W	YGL117W
YIR018W	YGL153W
YIR018W	YGL154C
YIR018W	YGL187C
YIR018W	YGL234W
YIR018W	YGR079W
YIR018W	YGR088W
YIR018W	YGR092W
YIR018W	YGR117C
YIR018W	YGR140W
YIR018W	YGR148C
YIR018W	YGR149W
YIR018W	YGR150C
YIR018W	YGR168C
YIR018W	YGR175C
YIR018W	YGR176W
YIR018W	YGR183C
YIR018W	YGR187C
YIR018W	YGR194C
YIR018W	YGR195W
YIR018W	YGR234W
YIR018W	YGR248W
YIR018W	YGR249W
YIR018W	YGR253C
YIR018W	YGR254W
YIR018W	YGR256W
YIR018W	YGR295C
YIR018W	YGR296W
YIR018W	YHL029C
YIR018W	YHL041W
YIR018W	YHL048W
YIR018W	YHL049C
YIR018W	YHR001W-A
YIR018W	YHR018C
YIR018W	YHR028C
YIR018W	YHR033W
YIR018W	YHR035W
YIR018W	YHR036W
YIR018W	YHR037W
YIR018W	YHR038W
YIR018W	YHR086W
YIR018W	YHR086W-A
YIR018W	YHR087W
YIR018W	YHR091C
YIR018W	YHR103W
YIR018W	YHR141C
YIR018W	YHR142W
YIR018W	YHR202W
YIR018W	YHR203C
YIR018W	YIL018W
YIR018W	YIL019W
YIR018W	YIL066C
YIR018W	YIL099W
YIR018W	YIL101C
YIR018W	YIL128W
YIR018W	YIL129C
YIR018W	YIL133C
YIR018W	YIL136W
YIR018W	YIL149C
YIR018W	YIL158W
YIR018W	YIL174W
YIR018W	YIL175W
YIR018W	YIL177C
YIR018W	YIR020C
YIR018W	YIR038C
YIR018W	YJL031C
YIR018W	YJL042W
YIR018W	YJL043W
YIR018W	YJL045W
YIR018W	YJL057C
YIR018W	YJL088W
YIR018W	YJL106W
YIR018W	YJL107C
YIR018W	YJL116C
YIR018W	YJL134W
YIR018W	YJL135W
YIR018W	YJL136C
YIR018W	YJL148W
YIR018W	YJL155C
YIR018W	YJL158C
YIR018W	YJL161W
YIR018W	YJL170C
YIR018W	YJL188C
YIR018W	YJL189W
YIR018W	YJL190C
YIR018W	YJL225C
YIR018W	YJR008W
YIR018W	YJR016C
YIR018W	YJR044C
YIR018W	YJR070C
YIR018W	YJR071W
YIR018W	YJR091C
YIR018W	YJR092W
YIR018W	YJR127C
YIR018W	YJR145C
YIR018W	YJR161C
YIR018W	YKL019W
YIR018W	YKL020C
YIR018W	YKL049C
YIR018W	YKL090W
YIR018W	YKL100C
YIR018W	YKL101W
YIR018W	YKL102C
YIR018W	YKL124W
YIR018W	YKL150W
YIR018W	YKL163W
YIR018W	YKL177W
YIR018W	YKL179C
YIR018W	YKL210W
YIR018W	YKL211C
YIR018W	YKL217W
YIR018W	YKL218C
YIR018W	YKL225W
YIR018W	YKR039W
YIR018W	YKR042W
YIR018W	YKR046C
YIR018W	YKR059W
YIR018W	YKR080W
YIR018W	YKR091W
YIR018W	YKR093W
YIR018W	YLL027W
YIR018W	YLL063C
YIR018W	YLL065W
YIR018W	YLL066C
YIR018W	YLL067C
YIR018W	YLR035C-A
YIR018W	YLR039C
YIR018W	YLR042C
YIR018W	YLR047C
YIR018W	YLR058C
YIR018W	YLR080W
YIR018W	YLR089C
YIR018W	YLR090W
YIR018W	YLR105C
YIR018W	YLR162W
YIR018W	YLR162W-A
YIR018W	YLR183C
YIR018W	YLR185W
YIR018W	YLR206W
YIR018W	YLR207W
YIR018W	YLR220W
YIR018W	YLR223C
YIR018W	YLR244C
YIR018W	YLR251W
YIR018W	YLR252W
YIR018W	YLR255C
YIR018W	YLR268W
YIR018W	YLR272C
YIR018W	YLR286C
YIR018W	YLR290C
YIR018W	YLR297W
YIR018W	YLR357W
YIR018W	YLR359W
YIR018W	YLR397C
YIR018W	YLR447C
YIR018W	YLR460C
YIR018W	YLR461W
YIR018W	YLR462W
YIR018W	YLR463C
YIR018W	YLR464W
YIR018W	YLR465C
YIR018W	YLR466W
YIR018W	YLR467W
YIR018W	YML004C
YIR018W	YML025C
YIR018W	YML026C
YIR018W	YML028W
YIR018W	YML038C
YIR018W	YML050W
YIR018W	YML063W
YIR018W	YML064C
YIR018W	YML070W
YIR018W	YML071C
YIR018W	YML073C
YIR018W	YML096W
YIR018W	YML097C
YIR018W	YML098W
YIR018W	YML112W
YIR018W	YML128C
YIR018W	YML132W
YIR018W	YML133C
YIR018W	YMR056C
YIR018W	YMR062C
YIR018W	YMR079W
YIR018W	YMR082C
YIR018W	YMR083W
YIR018W	YMR090W
YIR018W	YMR096W
YIR018W	YMR102C
YIR018W	YMR120C
YIR018W	YMR134W
YIR018W	YMR135W-A
YIR018W	YMR142C
YIR018W	YMR165C
YIR018W	YMR166C
YIR018W	YMR167W
YIR018W	YMR169C
YIR018W	YMR174C
YIR018W	YMR175W
YIR018W	YMR189W
YIR018W	YMR196W
YIR018W	YMR215W
YIR018W	YMR231W
YIR018W	YMR277W
YIR018W	YMR300C
YIR018W	YMR325W
YIR018W	YNL009W
YIR018W	YNL015W
YIR018W	YNL048W
YIR018W	YNL049C
YIR018W	YNL056W
YIR018W	YNL058C
YIR018W	YNL069C
YIR018W	YNL091W
YIR018W	YNL113W
YIR018W	YNL135C
YIR018W	YNL145W
YIR018W	YNL200C
YIR018W	YNL220W
YIR018W	YNL237W
YIR018W	YNL306W
YIR018W	YNL307C
YIR018W	YNL327W
YIR018W	YNL333W
YIR018W	YNL336W
YIR018W	YNL337W
YIR018W	YNL338W
YIR018W	YNL339C
YIR018W	YNR029C
YIR018W	YNR030W
YIR018W	YNR034W-A
YIR018W	YNR036C
YIR018W	YNR043W
YIR018W	YNR067C
YIR018W	YNR076W
YIR018W	YOL023W
YIR018W	YOL024W
YIR018W	YOL052C-A
YIR018W	YOL058W
YIR018W	YOL078W
YIR018W	YOL080C
YIR018W	YOL116W
YIR018W	YOL120C
YIR018W	YOL126C
YIR018W	YOL146W
YIR018W	YOL155C
YIR018W	YOR023C
YIR018W	YOR024W
YIR018W	YOR025W
YIR018W	YOR065W
YIR018W	YOR074C
YIR018W	YOR097C
YIR018W	YOR108W
YIR018W	YOR128C
YIR018W	YOR138C
YIR018W	YOR140W
YIR018W	YOR184W
YIR018W	YOR198C
YIR018W	YOR199W
YIR018W	YOR234C
YIR018W	YOR236W
YIR018W	YOR268C
YIR018W	YOR269W
YIR018W	YOR285W
YIR018W	YOR292C
YIR018W	YOR315W
YIR018W	YOR318C
YIR018W	YOR319W
YIR018W	YOR356W
YIR018W	YOR386W
YIR018W	YPL012W
YIR018W	YPL018W
YIR018W	YPL019C
YIR018W	YPL030W
YIR018W	YPL031C
YIR018W	YPL036W
YIR018W	YPL059W
YIR018W	YPL089C
YIR018W	YPL090C
YIR018W	YPL123C
YIR018W	YPL139C
YIR018W	YPL141C
YIR018W	YPL186C
YIR018W	YPL207W
YIR018W	YPL208W
YIR018W	YPL209C
YIR018W	YPL242C
YIR018W	YPL282C
YIR018W	YPL283C
YIR018W	YPR036W
YIR018W	YPR061C
YIR018W	YPR074C
YIR018W	YPR079W
YIR018W	YPR124W
YIR018W	YPR131C
YIR018W	YPR132W
YIR018W	YPR149W
YIR018W	YPR157W
YIR018W	YPR200C
YIR018W	YPR201W
YIR018W	YPR202W
YIR018W	YPR203W
YIR023W	YAL037C-A
YIR023W	YAL037W
YIR023W	YBL029W
YIR023W	YBL041W
YIR023W	YBL042C
YIR023W	YBR006W
YIR023W	YBR019C
YIR023W	YBR043C
YIR023W	YBR068C
YIR023W	YBR069C
YIR023W	YBR086C
YIR023W	YBR087W
YIR023W	YBR176W
YIR023W	YBR195C
YIR023W	YBR208C
YIR023W	YBR209W
YIR023W	YBR279W
YIR023W	YCL012W
YIR023W	YCL014W
YIR023W	YCL018W
YIR023W	YCL024W
YIR023W	YCL025C
YIR023W	YCL063W
YIR023W	YCL064C
YIR023W	YCR098C
YIR023W	YDL043C
YIR023W	YDL084W
YIR023W	YDL112W
YIR023W	YDL122W
YIR023W	YDL132W
YIR023W	YDL170W
YIR023W	YDL171C
YIR023W	YDL182W
YIR023W	YDL183C
YIR023W	YDL210W
YIR023W	YDL215C
YIR023W	YDL227C
YIR023W	YDL236W
YIR023W	YDL237W
YIR023W	YDL238C
YIR023W	YDR028C
YIR023W	YDR042C
YIR023W	YDR046C
YIR023W	YDR047W
YIR023W	YDR064W
YIR023W	YDR065W
YIR023W	YDR072C
YIR023W	YDR075W
YIR023W	YDR090C
YIR023W	YDR098C-A
YIR023W	YDR098C-B
YIR023W	YDR099W
YIR023W	YDR100W
YIR023W	YDR102C
YIR023W	YDR159W
YIR023W	YDR258C
YIR023W	YDR277C
YIR023W	YDR393W
YIR023W	YDR468C
YIR023W	YDR469W
YIR023W	YDR472W
YIR023W	YDR499W
YIR023W	YDR508C
YIR023W	YDR509W
YIR023W	YDR510W
YIR023W	YDR511W
YIR023W	YEL004W
YIR023W	YEL005C
